amount,hour_of_day,is_weekend,receiver_account_age_days,receiver_report_count,receiver_tx_count_24h,receiver_unique_senders_24h,previous_connections_count,avg_transaction_amount_7d,amount_deviation,velocity_ratio,is_first_interaction,is_fraud
1645.28,20,1,150,2,11,10,6,773.06,2.1255,0.8333,0,0
4772.34,4,0,128,0,5,5,3,1705.64,2.7963,0.8333,0,1
5543.56,15,0,1464,0,10,22,3,7831.0,0.7078,2.0,0,0
3165.38,9,1,110,1,7,1,19,541.18,5.8382,0.125,0,0
2759.24,10,0,524,0,9,3,0,490.7,5.6116,0.3,1,0
1193.1,8,0,233,0,34,9,13,547.73,2.1743,0.2571,0,0
2704.16,12,0,30,5,11,21,0,712.16,3.7918,1.75,1,1
14284.93,7,0,931,0,11,15,1,5139.24,2.779,1.25,0,0
140.93,23,0,29,5,32,20,4,92.54,1.5066,0.6061,0,1
4205.43,6,0,125,2,8,6,2,1610.91,2.609,0.6667,0,0
2988.7,8,0,257,2,7,0,21,1852.55,1.6124,0.0,0,0
2395.13,4,1,22,0,49,32,0,267.69,8.9141,0.64,1,1
5613.15,20,0,376,0,19,10,4,209.04,26.7242,0.5,0,1
14079.8,4,1,699,4,15,6,1,340.0,41.2897,0.375,0,1
736.77,17,0,303,2,7,0,27,305.47,2.4041,0.0,0,0
3428.7,21,0,129,1,11,4,19,1374.12,2.4934,0.3333,0,0
34.6,20,0,527,2,5,8,29,414.22,0.0833,1.3333,0,0
2521.89,8,0,141,0,18,13,13,1346.72,1.8712,0.6842,0,0
2273.22,7,1,826,0,4,5,0,610.48,3.7176,1.0,1,0
4181.56,13,0,141,1,11,6,8,381.8,10.9236,0.5,0,0
5663.47,13,0,811,0,33,9,3,7643.82,0.7408,0.2647,0,0
2551.61,6,0,664,2,3,3,14,2009.07,1.2694,0.75,0,0
8615.27,7,1,1478,0,26,11,3,7142.24,1.2061,0.4074,0,0
13027.59,16,1,626,0,25,17,3,8968.09,1.4525,0.6538,0,0
1908.63,11,0,207,0,30,15,13,1355.84,1.4067,0.4839,0,0
9573.7,11,0,575,0,25,19,2,6664.97,1.4362,0.7308,0,0
3184.65,19,0,106,2,3,6,7,621.66,5.1146,1.5,0,0
227.41,20,1,531,0,36,21,1,964.64,0.2355,0.5676,0,0
2062.94,19,0,23,5,27,11,0,476.13,4.3236,0.3929,1,1
3164.08,16,0,720,0,9,5,0,1641.61,1.9263,0.5,1,0
4655.13,14,0,318,0,13,4,26,946.49,4.9131,0.2857,0,0
452.64,14,0,81,2,6,5,23,1299.17,0.3481,0.7143,0,0
2143.87,6,0,40,1,10,5,1,1274.27,1.6811,0.4545,0,0
1739.55,20,1,488,0,13,10,11,502.92,3.452,0.7143,0,0
832.61,17,0,397,2,8,5,2,1835.75,0.4533,0.5556,0,0
258.48,15,0,662,2,14,2,22,1163.55,0.222,0.1333,0,0
4670.81,14,0,608,0,9,4,29,304.59,15.2846,0.4,0,0
13761.35,10,1,1390,0,13,21,0,4828.16,2.8496,1.5,1,0
886.87,6,0,113,0,7,5,1,1122.95,0.7891,0.625,0,0
3629.72,10,0,110,0,11,7,22,1429.08,2.5381,0.5833,0,0
1921.97,12,0,547,0,24,15,13,435.43,4.4038,0.6,0,0
21634.51,23,0,462,1,8,4,2,669.36,32.273,0.4444,0,1
1605.93,16,1,527,0,5,6,0,3100.27,0.5178,1.0,1,0
412.47,10,0,158,0,0,2,21,533.86,0.7712,2.0,0,0
686.44,15,0,477,0,11,3,0,1155.17,0.5937,0.25,1,0
6754.71,10,1,391,4,14,4,1,830.87,8.1199,0.2667,0,1
16509.48,4,0,707,1,17,7,2,498.02,33.0838,0.3889,0,1
3737.09,14,1,36,2,16,5,3,890.73,4.1908,0.2941,0,0
3837.13,15,0,342,1,9,6,3,1614.5,2.3752,0.6,0,0
2156.79,9,0,205,0,9,3,19,1567.14,1.3754,0.3,0,0
41232.88,23,1,217,3,12,8,5,167.57,244.6039,0.6154,0,1
5181.43,18,0,607,0,17,13,2,11908.48,0.4351,0.7222,0,0
1430.4,22,1,102,0,17,9,4,378.1,3.7731,0.5,0,1
497.65,16,0,1148,0,3,7,0,4452.35,0.1117,1.75,1,0
1068.69,14,1,346,1,10,4,18,310.1,3.4352,0.3636,0,0
3816.76,7,0,146,1,1,5,24,547.44,6.9593,2.5,0,0
1066.82,13,1,299,0,22,11,7,1993.34,0.5349,0.4783,0,0
11.04,23,1,32,3,23,7,1,31.58,0.3389,0.2917,0,1
7234.41,0,0,445,1,13,4,0,6.88,918.0723,0.2857,1,1
5295.58,20,1,109,1,6,9,1,1542.19,3.4316,1.2857,0,0
3652.29,9,0,166,0,8,3,3,1715.09,2.1283,0.3333,0,1
1514.85,11,0,266,2,9,3,25,512.68,2.949,0.3,0,0
5062.96,12,1,605,0,9,7,0,516.08,9.7914,0.7,1,0
4239.7,14,0,679,0,42,17,0,9836.57,0.431,0.3953,1,0
3202.02,12,0,846,0,15,5,2,4811.58,0.6653,0.3125,0,0
106.63,19,1,245,2,10,3,1,1426.45,0.0747,0.2727,0,0
1126.13,11,1,116,1,13,8,0,711.32,1.5809,0.5714,1,0
432.24,7,1,319,2,2,1,24,1261.11,0.3425,0.3333,0,0
991.54,13,0,423,0,30,14,18,164.94,5.9753,0.4516,0,0
4415.33,14,0,533,0,12,4,26,1623.17,2.7185,0.3077,0,0
4430.97,23,0,32,2,4,1,2,1783.01,2.4837,0.2,0,0
1737.66,21,1,485,0,40,20,3,1351.0,1.2853,0.4878,0,0
611.51,15,0,313,0,5,4,11,887.01,0.6886,0.6667,0,0
12121.66,12,1,440,0,34,6,2,12873.78,0.9415,0.1714,0,0
3611.63,14,0,131,0,2,3,28,1760.14,2.0507,1.0,0,0
177.1,18,0,617,0,7,3,3,480.86,0.3675,0.375,0,0
409.59,18,0,336,0,1,0,8,1086.84,0.3765,0.0,0,0
1953.62,1,0,15,3,50,31,3,152.69,12.7114,0.6078,0,1
4128.48,17,1,183,2,9,4,28,1506.95,2.7378,0.4,0,0
2128.81,14,1,59,2,9,4,5,320.99,6.6114,0.4,0,1
1893.98,8,0,321,0,0,0,9,149.3,12.6013,0.0,0,0
974.26,11,1,369,1,7,4,3,594.07,1.6372,0.5,0,1
9175.22,22,0,986,0,32,10,3,9695.73,0.9462,0.303,0,0
518.34,22,0,477,0,10,3,1,1709.72,0.303,0.2727,0,0
5617.22,9,0,181,4,12,5,6,66.02,83.8141,0.3846,0,1
125.27,23,0,67,2,0,3,19,1478.75,0.0847,3.0,0,0
1866.93,20,0,459,1,11,2,20,1678.53,1.1116,0.1667,0,0
1474.44,16,0,445,1,2,4,12,1623.76,0.9075,1.3333,0,0
1913.15,18,0,563,0,15,6,0,1456.91,1.3123,0.375,1,0
1427.33,18,0,518,0,10,1,2,1848.04,0.7719,0.0909,0,0
2593.99,16,0,102,1,7,12,5,199.3,12.9505,1.5,0,0
2095.01,18,0,507,0,14,5,0,1378.35,1.5188,0.3333,1,0
939.17,14,1,83,2,7,6,2,551.21,1.7007,0.75,0,1
3029.98,9,0,780,0,7,10,0,967.39,3.1289,1.25,1,0
10041.81,13,1,708,0,14,11,1,11297.18,0.8888,0.7333,0,0
3540.11,14,1,1151,0,13,8,0,3688.3,0.9596,0.5714,1,0
1396.33,4,1,143,1,4,8,3,1677.58,0.8319,1.6,0,0
1765.5,17,1,294,2,0,4,6,656.81,2.6839,4.0,0,0
50676.32,3,0,262,0,6,6,4,87.52,572.4844,0.8571,0,1
860.34,1,0,42,0,13,8,5,1441.6,0.5964,0.5714,0,1
168.21,8,0,58,0,10,7,1,995.28,0.1688,0.6364,0,1
3169.27,14,0,406,0,17,14,7,598.5,5.2865,0.7778,0,0
3342.51,15,0,1046,0,5,5,0,3364.11,0.9933,0.8333,1,0
4203.28,10,0,167,2,6,6,5,272.09,15.3916,0.8571,0,1
1108.23,20,0,128,0,10,3,5,891.72,1.2414,0.2727,0,1
2889.11,19,0,53,1,9,9,1,233.12,12.3403,0.9,0,0
4796.62,15,0,369,0,4,7,9,1017.84,4.7079,1.4,0,0
10012.24,18,0,326,3,18,13,2,303.61,32.869,0.6842,0,1
7134.82,10,0,572,0,15,13,2,5333.26,1.3375,0.8125,0,0
2238.65,19,1,411,0,22,11,10,852.18,2.6239,0.4783,0,0
553.61,7,0,322,2,5,3,14,474.14,1.1652,0.5,0,0
873.19,16,0,1115,0,12,5,0,4668.6,0.187,0.3846,1,0
4.91,5,1,32,1,20,10,0,16.4,0.2822,0.4762,1,1
3576.6,23,1,219,0,4,6,28,1584.46,2.2559,1.2,0,0
1535.2,11,0,172,1,9,5,10,977.06,1.5696,0.5,0,0
2359.46,9,0,311,0,23,14,18,1656.25,1.4237,0.5833,0,0
4054.43,23,1,1053,0,14,24,2,3654.65,1.1091,1.6,0,0
692.5,11,0,29,5,43,30,2,838.58,0.8248,0.6818,0,1
4164.24,14,0,636,1,2,0,14,1771.44,2.3494,0.0,0,0
2160.89,21,0,555,2,4,5,12,1753.21,1.2318,1.0,0,0
20462.16,5,1,246,1,20,3,2,767.44,26.6282,0.1429,0,1
4992.17,21,1,246,0,12,2,23,1400.95,3.5609,0.1538,0,0
934.14,8,0,834,0,6,5,0,1188.04,0.7856,0.7143,1,0
3564.8,20,0,63,2,5,11,2,1008.6,3.5309,1.8333,0,1
3910.59,17,0,146,2,10,2,7,1238.62,3.1547,0.1818,0,0
3222.93,7,1,50,1,11,6,18,1902.17,1.6935,0.5,0,0
40877.49,5,1,537,3,12,3,5,402.32,101.3525,0.2308,0,1
3448.32,15,0,1478,0,23,11,0,5286.37,0.6522,0.4583,1,0
3936.57,11,1,600,1,5,2,10,920.85,4.2703,0.3333,0,0
1333.36,11,0,72,2,7,6,2,177.91,7.4527,0.75,0,1
1737.96,7,0,610,0,10,3,12,1809.05,0.9602,0.2727,0,0
1287.66,7,0,662,2,12,3,8,260.07,4.9322,0.2308,0,0
4457.49,20,1,386,2,12,8,4,76.04,57.8594,0.6154,0,1
5960.22,10,0,275,0,6,10,1,1026.22,5.8023,1.4286,0,1
1899.38,12,0,573,0,5,3,28,873.16,2.1728,0.5,0,0
4533.06,18,0,520,2,11,3,27,1030.84,4.3932,0.25,0,0
10660.17,23,0,1253,0,35,19,3,9268.37,1.15,0.5278,0,0
2002.79,13,0,341,0,8,5,0,2762.8,0.7247,0.5556,1,0
2408.99,11,1,13,4,29,15,6,724.39,3.321,0.5,0,1
1712.71,18,1,280,0,4,11,0,2203.18,0.777,2.2,1,0
873.14,15,1,15,1,12,36,5,351.12,2.4797,2.7692,0,1
3632.0,16,0,668,2,1,6,20,822.28,4.4116,3.0,0,0
598.63,15,0,432,0,21,4,9,1245.33,0.4803,0.1818,0,0
1665.26,6,0,112,2,0,1,10,115.28,14.3211,1.0,0,0
3632.41,8,0,683,0,10,6,0,1102.83,3.2907,0.5455,1,0
3813.03,8,1,58,2,2,6,26,90.16,41.8279,2.0,0,0
1999.38,16,1,157,2,12,4,1,581.7,3.4312,0.3077,0,0
3101.65,11,1,623,2,8,3,17,476.14,6.5005,0.3333,0,0
3230.52,20,0,461,0,10,6,13,1276.32,2.5291,0.5455,0,0
50.35,14,1,372,0,31,15,9,1190.68,0.0423,0.4688,0,0
3697.88,23,0,310,0,3,1,16,307.89,11.9715,0.25,0,0
862.28,17,0,521,0,28,15,8,860.07,1.0014,0.5172,0,0
7737.17,8,0,771,0,27,10,1,10650.78,0.7264,0.3571,0,0
2167.17,16,0,552,0,4,5,2,336.11,6.4287,1.0,0,0
2708.57,11,0,269,0,10,10,8,2056.48,1.3165,0.9091,0,0
4113.0,5,0,30,1,6,1,2,920.71,4.4624,0.1429,0,1
2359.57,20,0,803,0,4,4,0,1839.42,1.2821,0.8,1,0
1641.61,5,0,6,6,33,31,2,291.96,5.6035,0.9118,0,1
537.75,13,0,63,0,2,7,25,1369.66,0.3923,2.3333,0,0
4357.43,2,0,182,2,11,6,0,1455.41,2.9919,0.5,1,0
7556.06,22,1,775,0,39,9,3,3558.89,2.1226,0.225,0,0
1540.26,12,0,210,2,11,8,1,915.74,1.6801,0.6667,0,1
9375.32,8,1,788,0,16,9,0,6421.62,1.4597,0.5294,1,0
2338.88,18,1,283,0,22,8,7,1360.53,1.7178,0.3478,0,0
1816.09,12,0,338,0,32,21,19,698.83,2.595,0.6364,0,0
2325.86,12,0,101,0,20,12,9,1130.27,2.056,0.5714,0,0
655.42,10,0,209,0,11,15,7,505.99,1.2928,1.25,0,0
3792.75,13,0,176,1,8,12,1,1901.52,1.9935,1.3333,0,1
3783.39,10,0,153,0,10,5,2,2012.93,1.8786,0.4545,0,0
1575.54,9,0,616,2,2,6,3,1626.58,0.968,2.0,0,0
4748.46,6,0,330,2,2,1,23,1353.09,3.5068,0.3333,0,0
5048.98,12,0,353,1,16,3,0,312.42,16.1093,0.1765,1,1
8595.38,9,0,1432,0,32,14,0,3986.74,2.1555,0.4242,1,0
18010.72,0,0,614,1,20,5,5,390.68,45.9833,0.2381,0,1
3393.99,9,1,187,0,5,0,13,1066.59,3.1791,0.0,0,0
1748.99,10,0,203,0,10,6,0,1187.93,1.4711,0.5455,1,0
11266.49,13,0,887,0,33,25,0,6407.93,1.7579,0.7353,1,0
3743.46,11,0,327,1,5,8,2,518.15,7.2107,1.3333,0,1
4424.77,12,0,192,0,5,3,18,1732.23,2.5529,0.5,0,0
4941.34,9,0,1109,0,15,15,0,8253.24,0.5986,0.9375,1,0
3193.99,15,1,1114,0,7,7,0,1454.18,2.1949,0.875,1,0
1431.4,10,0,1121,0,10,3,0,1652.82,0.8655,0.2727,1,0
179.89,12,1,7,3,23,33,6,579.27,0.31,1.375,0,1
3525.61,21,0,139,2,3,3,25,972.33,3.6222,0.75,0,0
14843.87,9,0,1160,0,27,10,3,6664.08,2.2271,0.3571,0,0
2284.24,16,0,699,0,0,5,22,1026.65,2.2228,5.0,0,0
1751.04,13,0,348,0,38,19,5,887.55,1.9707,0.4872,0,0
2840.53,0,0,40,1,8,8,5,2122.22,1.3378,0.8889,0,0
2000.48,14,0,214,0,19,9,5,426.06,4.6843,0.45,0,0
2669.95,20,0,104,1,10,8,3,1377.08,1.9374,0.7273,0,0
3652.24,20,0,32,0,4,3,16,1819.86,2.0058,0.6,0,0
11726.02,13,1,1118,0,26,23,3,3982.1,2.9439,0.8519,0,0
2212.24,21,0,320,2,6,1,13,229.15,9.6122,0.1429,0,0
4883.27,12,0,671,1,10,0,21,1531.24,3.187,0.0,0,0
2170.81,21,0,284,0,9,6,22,1659.25,1.3075,0.6,0,0
5020.86,22,1,334,2,8,0,19,71.64,69.1198,0.0,0,0
3980.86,11,1,1075,0,31,22,1,4294.03,0.9269,0.6875,0,0
536.9,17,0,448,0,18,12,18,1203.06,0.4459,0.6316,0,0
110.69,8,0,126,0,21,12,9,1332.6,0.083,0.5455,0,0
4816.59,9,1,404,0,3,7,0,3642.18,1.3221,1.75,1,0
1.55,16,0,16,1,29,7,3,37.29,0.0405,0.2333,0,1
14579.3,11,0,1445,0,21,15,1,3545.93,4.1104,0.6818,0,0
10366.35,16,1,1412,0,35,8,1,4817.24,2.1515,0.2222,0,0
1078.23,9,0,497,0,4,2,14,1456.5,0.7398,0.4,0,0
115.49,21,0,1150,0,3,6,0,1865.75,0.0619,1.5,1,0
395.46,11,0,582,0,31,21,9,309.6,1.2732,0.6562,0,0
1192.92,15,0,255,2,12,7,6,594.07,2.0047,0.5385,0,1
1677.28,22,0,513,0,10,8,0,1329.92,1.2602,0.7273,1,0
2009.44,22,0,298,0,14,9,17,1004.76,1.9979,0.6,0,0
4723.29,18,0,60,1,7,9,2,1464.77,3.2224,1.125,0,1
1037.54,23,0,193,2,3,1,28,603.66,1.7159,0.25,0,0
2544.49,21,0,30,0,13,5,11,1896.2,1.3412,0.3571,0,0
2535.06,13,0,439,2,9,5,16,1371.05,1.8476,0.5,0,0
3416.1,17,0,936,0,23,9,2,8940.32,0.3821,0.375,0,0
249.39,19,0,372,0,21,20,0,962.96,0.2587,0.9091,1,0
677.15,15,1,510,0,38,23,12,717.04,0.9431,0.5897,0,0
2179.45,14,0,1004,0,13,7,0,2466.55,0.8832,0.5,1,0
1293.03,8,1,479,0,7,3,0,3501.02,0.3692,0.375,1,0
224.09,13,0,526,0,36,13,20,637.63,0.3509,0.3514,0,0
29114.42,4,0,734,5,9,9,0,614.64,47.2913,0.9,1,1
2041.28,19,1,173,0,7,3,26,370.02,5.5018,0.375,0,0
1313.74,12,0,70,0,6,4,1,1690.29,0.7768,0.5714,0,1
12000.72,17,1,534,0,26,7,3,7584.58,1.582,0.2593,0,0
1109.82,18,1,516,0,2,5,17,178.34,6.1884,1.6667,0,0
2665.86,16,0,390,1,7,3,12,1876.77,1.4197,0.375,0,0
8780.96,12,0,896,0,23,3,3,3453.38,2.542,0.125,0,0
2207.99,12,0,440,0,23,5,18,1705.43,1.2939,0.2083,0,0
806.24,12,0,424,1,6,7,22,1738.91,0.4634,1.0,0,0
985.56,9,1,198,0,19,11,7,1058.5,0.9302,0.55,0,0
5425.43,14,0,252,1,10,1,22,1590.4,3.4092,0.0909,0,0
33817.76,3,0,380,1,21,11,4,549.43,61.4388,0.5,0,1
4490.99,4,1,166,2,12,3,4,860.92,5.2104,0.2308,0,1
3736.47,23,1,144,1,0,2,30,1784.3,2.0929,2.0,0,0
1237.78,17,0,144,0,19,11,1,1017.01,1.2159,0.55,0,0
5319.19,9,1,101,2,10,8,4,1255.53,4.2332,0.7273,0,0
4458.04,22,0,603,2,7,5,24,406.35,10.944,0.625,0,0
726.81,8,0,7,5,15,24,6,495.77,1.4631,1.5,0,1
355.62,12,0,262,3,10,2,5,620.12,0.5725,0.1818,0,1
3172.7,19,0,545,0,15,9,0,1408.7,2.2506,0.5625,1,0
3741.53,9,1,318,2,9,4,19,1344.31,2.7812,0.4,0,0
1397.6,18,0,421,0,18,22,8,748.37,1.865,1.1579,0,0
8819.49,15,1,661,0,30,11,2,7058.63,1.2493,0.3548,0,0
2047.93,19,1,168,1,13,4,3,730.71,2.7988,0.2857,0,0
2478.04,23,0,326,0,14,6,13,156.9,15.6937,0.4,0,0
336.15,21,1,566,2,7,7,11,446.47,0.7512,0.875,0,0
4083.26,16,0,653,1,10,4,14,1136.48,3.5897,0.3636,0,0
2439.9,21,0,998,0,16,1,0,4113.03,0.5931,0.0588,1,0
982.01,7,1,74,0,15,9,4,1056.03,0.929,0.5625,0,0
1085.74,9,1,603,1,1,1,2,335.8,3.2237,0.5,0,0
4320.67,6,1,429,2,8,5,5,1535.01,2.8129,0.5556,0,0
1788.9,13,0,573,0,9,2,23,340.91,5.2321,0.2,0,0
11323.38,22,0,410,0,20,9,0,7422.94,1.5253,0.4286,1,0
2508.42,9,0,470,0,17,6,20,966.6,2.5924,0.3333,0,0
5208.68,6,1,118,0,11,10,1,1063.32,4.8939,0.8333,0,0
2344.11,13,0,395,2,4,4,6,1695.95,1.3814,0.8,0,0
434.19,22,1,152,0,22,19,18,453.01,0.9563,0.8261,0,0
2505.29,10,1,438,2,8,2,24,932.9,2.6826,0.2222,0,0
3911.11,7,0,1241,0,27,17,1,10422.54,0.3752,0.6071,0,0
4546.73,22,1,128,0,8,7,0,2141.22,2.1224,0.7778,1,0
5586.24,14,0,421,0,11,10,3,10699.03,0.5221,0.8333,0,0
3598.91,19,0,200,1,11,4,18,1308.69,2.7479,0.3333,0,0
4378.48,12,1,630,0,4,6,0,2626.68,1.6663,1.2,1,0
1942.28,20,0,378,0,6,11,0,4774.78,0.4067,1.5714,1,0
7.87,3,0,39,4,16,9,1,23.83,0.317,0.5294,0,1
2691.22,12,0,252,0,9,6,24,583.34,4.6056,0.6,0,0
564.16,2,0,180,1,14,5,1,1879.33,0.3,0.3333,0,1
3461.28,9,0,550,2,3,6,9,1059.24,3.2646,1.5,0,0
431.98,21,1,271,0,30,20,13,1029.75,0.4191,0.6452,0,0
2799.56,10,0,691,1,5,4,7,1449.37,1.9302,0.6667,0,0
1652.51,7,0,310,2,5,3,5,1425.88,1.1581,0.5,0,0
2188.5,12,0,320,1,13,13,4,526.83,4.1462,0.9286,0,1
2488.29,12,0,698,0,11,8,0,2965.27,0.8389,0.6667,1,0
3031.27,23,0,227,2,8,2,16,1592.43,1.9024,0.2222,0,0
2967.39,10,0,86,2,11,9,1,499.68,5.9267,0.75,0,0
895.28,16,0,20,4,35,29,4,222.16,4.0118,0.8056,0,1
4826.21,8,0,501,0,8,12,0,1445.88,3.3356,1.3333,1,0
1564.0,10,0,282,0,3,5,0,3913.31,0.3996,1.25,1,0
13059.02,18,0,905,0,33,21,2,8828.31,1.4791,0.6176,0,0
4565.75,17,1,78,1,18,5,6,770.02,5.9217,0.2632,0,1
1047.98,8,1,292,2,2,3,3,607.04,1.7235,1.0,0,1
1392.04,17,0,562,0,23,13,5,1361.47,1.0217,0.5417,0,0
15723.27,5,1,788,5,17,6,6,457.17,34.3175,0.3333,0,1
9995.74,8,0,1238,0,36,9,3,12118.22,0.8248,0.2432,0,0
800.77,14,0,214,0,9,7,0,3242.5,0.2469,0.7,1,0
10077.9,8,1,1078,0,30,16,3,8079.76,1.2471,0.5161,0,0
1611.92,4,0,8,6,40,14,5,640.33,2.5134,0.3415,0,1
713.84,20,0,414,0,38,23,13,216.57,3.281,0.5897,0,0
3213.06,0,0,130,0,14,6,3,445.35,7.1985,0.4,0,0
5781.52,1,1,494,3,19,9,0,802.42,7.1961,0.45,1,1
1521.56,12,0,100,1,12,5,0,1425.38,1.0667,0.3846,1,0
594.53,6,1,169,0,2,5,21,1187.87,0.5001,1.6667,0,0
383.48,18,0,763,0,10,4,0,785.25,0.4877,0.3636,1,0
1677.61,15,0,294,1,6,2,2,1240.3,1.3515,0.2857,0,0
874.59,11,0,435,0,25,22,9,1397.21,0.6255,0.8462,0,0
1983.13,9,1,426,2,7,4,14,2040.48,0.9714,0.5,0,0
191.06,13,1,80,2,5,6,6,1554.53,0.1228,1.0,0,0
1823.23,9,0,307,2,6,6,2,635.53,2.8643,0.8571,0,1
2271.08,15,0,679,1,7,5,12,971.67,2.3349,0.625,0,0
34610.52,23,0,409,4,15,8,4,446.53,77.3368,0.5,0,1
2061.03,14,0,46,2,8,7,6,1938.64,1.0626,0.7778,0,1
806.95,17,1,453,0,20,21,5,172.02,4.6639,1.0,0,0
12828.56,22,0,1324,0,37,19,3,10072.02,1.2736,0.5,0,0
4816.03,11,1,101,1,5,2,2,793.35,6.0629,0.3333,0,1
2684.14,14,0,72,1,2,1,2,467.41,5.7303,0.3333,0,0
586.04,21,0,299,0,35,23,10,829.56,0.7056,0.6389,0,0
39138.53,0,1,213,0,16,8,1,590.21,66.2007,0.4706,0,1
11875.02,9,0,1393,0,22,22,3,6538.59,1.8159,0.9565,0,0
1769.92,10,1,28,4,21,19,0,582.61,3.0327,0.8636,1,1
353.8,8,0,445,0,14,11,16,877.48,0.4027,0.7333,0,0
3807.44,19,1,345,2,9,0,13,977.32,3.8918,0.0,0,0
3625.33,16,1,256,2,11,13,5,620.28,5.8353,1.0833,0,1
271.91,21,0,354,0,23,14,15,450.2,0.6026,0.5833,0,0
11680.73,22,0,490,0,32,8,0,9837.71,1.1872,0.2424,1,0
13091.92,19,1,1363,0,30,15,2,2913.75,4.4916,0.4839,0,0
430.45,5,1,38,2,13,9,0,461.78,0.9301,0.6429,1,0
932.53,14,0,137,0,24,19,8,554.33,1.6792,0.76,0,0
2682.59,5,0,5,6,31,11,1,677.22,3.9553,0.3438,0,1
574.22,16,0,181,2,6,4,0,489.89,1.1698,0.5714,1,1
3955.31,20,0,318,0,12,4,1,645.22,6.1207,0.3077,0,0
4288.6,15,0,225,0,13,8,23,457.01,9.3636,0.5714,0,0
2733.18,10,0,129,0,25,12,6,1119.14,2.44,0.4615,0,0
3553.81,17,1,189,0,9,3,5,1763.87,2.0136,0.3,0,1
7789.95,23,0,412,0,19,22,0,7316.59,1.0646,1.1,1,0
1739.03,6,1,481,0,0,2,25,582.9,2.9783,2.0,0,0
11230.32,0,0,464,1,19,4,1,845.03,13.2741,0.2,0,1
3768.92,16,0,124,0,5,6,5,1470.98,2.5604,1.0,0,0
1809.35,15,0,175,2,0,4,29,1639.73,1.1028,4.0,0,0
1065.58,19,1,279,0,11,3,10,952.67,1.1173,0.25,0,0
2848.45,18,0,555,2,2,7,16,552.05,5.1504,2.3333,0,0
4613.75,12,0,346,2,6,5,3,360.03,12.7794,0.7143,0,0
1553.11,12,0,211,0,37,23,11,793.59,1.9546,0.6053,0,0
946.1,15,0,339,0,15,6,0,846.59,1.1162,0.375,1,0
1178.09,12,1,428,0,34,23,14,321.59,3.652,0.6571,0,0
612.39,22,0,233,0,2,2,3,111.78,5.43,0.6667,0,0
3642.54,9,0,166,1,5,6,5,278.0,13.0557,1.0,0,1
318.44,8,0,94,1,7,5,0,1276.1,0.2493,0.625,1,1
6658.61,3,0,436,4,22,9,6,449.37,14.7848,0.3913,0,1
1591.27,21,0,110,2,5,3,29,445.73,3.562,0.5,0,0
1301.99,8,0,578,0,10,4,8,1600.89,0.8128,0.3636,0,0
1624.76,3,0,26,0,17,14,6,127.0,12.6934,0.7778,0,1
1439.84,12,1,601,2,9,0,15,727.03,1.9777,0.0,0,0
739.25,11,0,318,0,20,12,6,271.83,2.7096,0.5714,0,0
1779.99,17,0,265,0,13,8,7,1732.32,1.0269,0.5714,0,0
4129.63,18,0,153,2,6,5,24,1734.26,2.3798,0.7143,0,0
2031.68,3,1,9,3,17,14,2,622.95,3.2562,0.7778,0,1
1164.14,18,1,158,0,18,7,13,1379.89,0.843,0.3684,0,0
4731.06,13,1,155,1,11,3,6,1059.43,4.4615,0.25,0,1
7458.69,6,0,494,0,30,15,3,10137.47,0.7357,0.4839,0,0
355.14,9,0,511,0,27,12,16,882.49,0.402,0.4286,0,0
840.21,14,0,610,1,12,0,27,1643.8,0.5108,0.0,0,0
1337.06,19,0,112,0,12,13,11,1673.94,0.7983,1.0,0,0
15089.89,19,0,576,0,23,18,0,11122.03,1.3566,0.75,1,0
303.13,16,1,568,0,35,13,15,1140.31,0.2656,0.3611,0,0
11171.86,23,0,1227,0,37,8,2,7849.5,1.4231,0.2105,0,0
3125.44,22,0,114,0,5,3,21,1622.82,1.9247,0.5,0,0
2195.15,13,0,149,2,7,0,24,533.38,4.1078,0.0,0,0
341.53,18,0,137,2,1,1,16,390.84,0.8716,0.5,0,0
2863.39,12,0,1073,0,16,9,0,3521.98,0.8128,0.5294,1,0
2041.64,20,0,340,0,19,11,8,1252.87,1.6283,0.55,0,0
607.74,11,1,130,2,9,6,1,226.34,2.6733,0.6,0,0
1440.25,21,0,668,1,6,4,9,2162.07,0.6658,0.5714,0,0
116.12,21,0,424,0,23,13,20,1641.24,0.0707,0.5417,0,0
13417.37,9,0,1048,0,12,12,1,5568.57,2.409,0.9231,0,0
4466.95,18,0,28,0,13,10,4,1591.18,2.8056,0.7143,0,1
569.35,20,0,142,1,6,6,6,1198.2,0.4748,0.8571,0,1
1812.07,15,0,420,2,12,5,30,583.06,3.1025,0.3846,0,0
2449.45,2,0,137,1,4,8,3,836.06,2.9263,1.6,0,0
3030.22,19,0,1250,0,29,14,1,3728.9,0.8124,0.4667,0,0
5191.06,12,1,200,2,14,5,14,326.55,15.8481,0.3333,0,0
2590.95,3,1,25,0,32,16,6,191.22,13.4791,0.4848,0,1
2028.37,8,1,125,2,11,0,24,1136.4,1.7833,0.0,0,0
4236.58,12,1,152,0,10,5,8,778.61,5.4342,0.4545,0,0
3815.23,17,0,309,2,0,7,6,463.26,8.2179,7.0,0,0
4086.83,3,0,123,2,14,5,3,1502.1,2.7189,0.3333,0,1
3808.44,13,0,539,2,7,8,5,1242.57,3.0625,1.0,0,0
1498.43,19,0,470,1,0,4,25,557.06,2.6851,4.0,0,0
